id;date1;Load;LIGNITE;GAS;HYDRO;RES;tot_imps;SMP
19;8/8/2021;7786,807;1159;3444,72;1651,344;582,443;949,3;152,48
20;8/8/2021;8202,411;1256;3514,485;1863,42;511,706;1056,8;164,12
21;8/8/2021;8015,484;1256;3535,485;1872,399;461,3;890,3;164,12
22;8/8/2021;7742,319;1159;3517,4;1647,306;439,513;979,1;152,64
23;8/8/2021;7390,069;1109;3519,909;865;450,16;1446;148,14
0;9/8/2021;6472,692;1269;3194,195;114;458,497;1437;150
1;9/8/2021;6424,243;1269;3134,316;114;471,927;1435;135
2;9/8/2021;6272,857;1109;3147,645;114;491,212;1411;123,58
3;9/8/2021;6059,817;1109;3028,84;114;501,977;1306;109,33
4;9/8/2021;6094,925;1109;3008,513;140;511,412;1326;107,14
5;9/8/2021;6207,433;1109;3184,172;140;528,261;1246;129,41
6;9/8/2021;6231,021;1109;3180,907;182;674,414;1084,7;145
7;9/8/2021;7351,048;1209;3218,506;982,541;1124,701;816,3;153,6
8;9/8/2021;8261,069;1319;3246,367;1251,032;1690,67;754;153,76
9;9/8/2021;8620,659;1349;3327,477;963,632;2185,55;795;153,12
10;9/8/2021;8977,441;1349;3421,633;857,681;2540,527;808,6;153,12
11;9/8/2021;9271,396;1349;3443,359;933,468;2745,269;800,3;153,28
12;9/8/2021;9522,966;1349;3472,644;1146,203;2829,619;725,5;153,76
13;9/8/2021;9558,814;1349;3443,827;1222,898;2812,189;730,9;153,92
14;9/8/2021;9401,59;1349;3432,761;1297,163;2661,666;661;154,08
15;9/8/2021;9283,955;1349;3421,024;1475,63;2355,301;683;154,4
16;9/8/2021;9110,343;1349;3452,283;1548,611;1883,549;876,9;177,4
17;9/8/2021;8903,856;1349;3600,688;1624,287;1288,381;1041,5;194,92
18;9/8/2021;8502,852;1349;3625,142;1613,107;713,703;1201,9;208,12
19;9/8/2021;8432,002;1349;3663,491;1746,216;504,195;1169,1;198,64
20;9/8/2021;8517,974;1349;3721,232;1890;458,842;1098,9;200
21;9/8/2021;8194,662;1349;3708,011;1604;437,346;1096,305;189,99
22;9/8/2021;7921,233;1349;3520,451;1578,718;422,364;1050,7;175,32
23;9/8/2021;7536,345;1269;3452,917;1233,938;423,39;1157,1;152,8
0;10/8/2021;6845,103;1309,542;3548,944;114;390,617;1482;130,25
1;10/8/2021;6496,239;1209;3440,259;114;404,98;1328;112,49
2;10/8/2021;6573,686;1108,733;3586,281;114;405,672;1359;105,1
3;10/8/2021;6535,768;1065,869;3584,098;114;401,801;1370;103,16
4;10/8/2021;6506,877;1056;3534,513;140;398,364;1378;101,51
5;10/8/2021;6413,948;1056;3559,601;170;400,647;1227,7;101,61
6;10/8/2021;6656,656;1209;3600,654;132;566,302;1148,7;113,03
7;10/8/2021;7393,54;1319;3553,034;312;1042,806;1166,7;115,05
8;10/8/2021;8097,241;1319;3572,685;393;1599,356;1213,2;120,79
9;10/8/2021;8526,588;1319;3480,935;366;2080,653;1280;115,04
10;10/8/2021;8932,225;1319;3541,188;366;2441,505;1264,532;122,21
11;10/8/2021;9218,247;1319;3555,568;300;2650,779;1392,9;128,68
12;10/8/2021;9497,805;1400;3655,75;249;2759,035;1434,02;155
13;10/8/2021;9517,246;1400;3662,974;220;2775,372;1458,9;155,9
14;10/8/2021;9358,42;1400;3677,865;220;2620,335;1440,22;155
15;10/8/2021;9123,696;1400;3676,701;320;2299,495;1427,5;157,95
16;10/8/2021;8998,258;1400;3730,675;637;1823,783;1406,8;183,46
17;10/8/2021;8837,448;1400;4015,004;881,6;1217,144;1323,7;190,48
18;10/8/2021;8443,562;1400;4063,03;937,143;650,389;1393;202,16
19;10/8/2021;8344,892;1400;3870,342;1589;442,15;1043,4;179,93
20;10/8/2021;8333,842;1400;3919,66;1639;419,082;956,1;178,95
21;10/8/2021;7996,46;1400;3829,539;1429;402,621;935,3;156,6
22;10/8/2021;7830,178;1319;3579,324;1207;392,654;1332,2;127,36
23;10/8/2021;7466,425;1371,188;3684,924;340;381,313;1689;142,05
0;11/8/2021;6834,661;1399;3410,717;114;340,944;1570;126,86
1;11/8/2021;6655,073;1279;3424,085;114;329,988;1508;123
2;11/8/2021;6466,72;1279;3383,618;114;317,102;1373;112,1
3;11/8/2021;6295,479;1169;3334,32;114;314,159;1364;104,31
4;11/8/2021;6258,015;1169;3338,095;114;309,249;1327,671;104,21
5;11/8/2021;6313,282;1215,09;3354,473;114;308,719;1321;105,1
6;11/8/2021;6607,373;1279;3382,741;262;447,032;1236,6;123
7;11/8/2021;7339,751;1339;3621,845;496,245;920,261;962,4;162,05
8;11/8/2021;8115,526;1339;3812,339;464;1488,087;1012,1;165,42
9;11/8/2021;8576,234;1339;3754,213;484;1968,121;1030,9;138,05
10;11/8/2021;9003,954;1339;3634,709;484;2297,245;1249;130,14
11;11/8/2021;9404,478;1399;3762,571;369,909;2451,098;1421,9;164,56
12;11/8/2021;9742,372;1399;3722,921;720,165;2513,686;1386,6;169,08
13;11/8/2021;9695,334;1399;3700,609;676,366;2461,559;1457,8;168,48
14;11/8/2021;9473,904;1399;3689,223;907,755;2201,326;1276,6;169,66
15;11/8/2021;9216,683;1399;3673,276;880,324;1870,683;1393,4;168,35
16;11/8/2021;9027,068;1399;3698,006;877,455;1536,007;1516,6;171,44
17;11/8/2021;8705,289;1399;3833,976;912;1100,113;1460,2;179,96
18;11/8/2021;8483,325;1399;3908,371;1098;706,707;1371,247;191,96
19;11/8/2021;8254,723;1399;3944;1196;509,023;1206,7;200
20;11/8/2021;8264,635;1399;3992,068;1328;524,755;1020,812;194,52
21;11/8/2021;7986,065;1399;3927,021;1326;531,244;802,8;163,18
22;11/8/2021;7744,641;1399;3823,793;714;579,048;1228,8;157,65
23;11/8/2021;7485,154;1399;3713,593;114;688,561;1570;136,24
0;12/8/2021;6881,507;1159;3575,192;114;858,315;1175;133,71
1;12/8/2021;6787,771;1159;3342,073;114;1063,698;1109;112,64
2;12/8/2021;6551,369;1006;3006,064;114;1242,305;1183;96
3;12/8/2021;6406,105;1006;2777,845;114;1389,36;1118,9;85,5
4;12/8/2021;6350,572;1006;2730,281;114;1507,791;992,5;83,59
5;12/8/2021;6405,928;1006;2799,598;114;1576,33;910;85,5
6;12/8/2021;6797,752;1006;3110,551;282;1701,301;697,9;100,26
7;12/8/2021;7485,496;1159;3236,638;442;2160,158;487,7;113
8;12/8/2021;8259,231;1159;3277,107;486;2843,724;493,4;113
9;12/8/2021;8844,894;1055;3455,628;482;3428,266;424;101,61
10;12/8/2021;9076,268;1055;3320,151;498;3763,117;440;96,98
11;12/8/2021;9217,541;1055;3389,237;308;3844,704;620,6;101,36
12;12/8/2021;9474,436;1159;3466,069;337;3885,435;626,932;105,68
13;12/8/2021;9386,324;1159;3468,186;306;3833,738;619,4;106,98
14;12/8/2021;9292,002;1159;3467,87;306;3645,832;713,3;107
15;12/8/2021;9101,713;1159;3496,42;376;3318,093;752,2;107,08
16;12/8/2021;8837,957;1159;3542,285;486;2845,272;805,4;115,05
17;12/8/2021;8647,564;1159;3573,342;784;2249,822;881,4;125,05
18;12/8/2021;8480,514;1159;3579,877;1161;1723,74;856,897;125
19;12/8/2021;8452,618;1159;3702,74;1263;1490,678;837,2;140,06
20;12/8/2021;8466,375;1159;3746,786;1251;1441,689;867,9;146,78
21;12/8/2021;8180,563;1159;3625,862;1248;1413,701;734;118,49
22;12/8/2021;7845,999;1159;3621,257;694;1388,642;983,1;114,15
23;12/8/2021;7457,957;1159;3643,649;114;1363,908;1177,4;111,76
0;13/8/2021;6811,001;844,172;3503,724;114;1451,905;897,2;103,16
1;13/8/2021;6602,176;806;3257,542;114;1495,234;929,4;95,19
2;13/8/2021;6595,756;806;3130,984;114;1547,872;996,9;93,87
3;13/8/2021;6427,774;806;3030,9;114;1590,308;886,566;88,43
4;13/8/2021;6419,469;806;3031,9;140;1628,352;813,217;87,75
5;13/8/2021;6332,451;806;3030,9;140;1661,951;693,6;90,41
6;13/8/2021;6605,077;806;3483,081;282;1822,996;211;98,68
7;13/8/2021;7470,1;849;3686,908;452;2304,192;178;115,04
8;13/8/2021;8161,904;849;3687,67;496;2946,234;183;114,88
9;13/8/2021;8637,405;849;3580,897;466;3519,708;221,8;108,6
10;13/8/2021;8967,109;849;3546,25;468;3882,859;221;106,43
11;13/8/2021;9073,46;849;3586,621;334;4032,239;271,6;112,27
12;13/8/2021;9231,393;849;3596,013;273;4076,38;437;116,01
13;13/8/2021;9250,332;849;3642,176;170;3997,584;591,572;128,02
14;13/8/2021;9085,639;849;3639,785;170;3793,054;633,8;128,27
15;13/8/2021;8894,45;849;3636,382;320;3455,333;633,735;128,33
16;13/8/2021;8851,88;922,451;3738,826;510;2998,203;682,4;130
17;13/8/2021;8599,885;956,31;3744,901;794;2413,774;690,9;130
18;13/8/2021;8322,922;853,163;3755,645;1202;1864,614;647,5;129,98
19;13/8/2021;8311,075;849;3768,331;1460;1610,244;623,5;127,88
20;13/8/2021;8307,755;849;3796,525;1508;1567,23;587;129,41
21;13/8/2021;7975,6;849;3745,498;1379;1556,902;445,2;115,01
22;13/8/2021;7482,357;849;3802,618;720;1573,739;537;123,33
23;13/8/2021;7099,268;849;3700,255;140;1637,413;772,6;106,43
0;14/8/2021;6729,578;393;3771,369;76;1757,609;731,6;107,34
1;14/8/2021;6581,319;350;3406,668;76;1897,351;851,3;94,18
2;14/8/2021;6439,959;350;2997,886;76;2057,373;958,7;94,98
3;14/8/2021;6257,982;350;2684,657;76;2164,725;982,6;92,89
4;14/8/2021;6202,376;350;2541,904;102;2228,872;979,6;86,18
5;14/8/2021;6159,159;350;2452,999;102;2250,66;1003,5;86,18
6;14/8/2021;6099,654;350;2373,354;282;2379,3;715;86,81
7;14/8/2021;6574,325;350;2587,966;332;2860,859;443,5;94,17
8;14/8/2021;7104,099;350;2594,925;336;3494,574;328,6;96,62
9;14/8/2021;7468,817;350;2540,666;306;4028,151;244;93,71
10;14/8/2021;7785,734;350;2505,169;272;4381,765;276,8;92,89
11;14/8/2021;8128,867;350;2564,347;174;4578,42;462,1;94,15
12;14/8/2021;8202,56;350;2558,759;170;4651,401;472,4;94,13
13;14/8/2021;8108,678;350;2544,568;132;4593,91;488,2;94,09
14;14/8/2021;7889,575;350;2528,9;132;4404,775;473,9;87,92
15;14/8/2021;7856,586;350;2948,947;132;4083,739;341,9;92,08
16;14/8/2021;7789,525;350;3179,853;402;3604,672;253;94,09
17;14/8/2021;7665,022;350;3272,566;776;2979,456;287;100,85
18;14/8/2021;7739,945;393;3457,352;1229;2341,393;319,2;108,1
19;14/8/2021;7844,149;393;3469,481;1732;2036,568;213,1;107,34
20;14/8/2021;7972,39;393;3717,463;1663;1934,327;264,6;111,3
21;14/8/2021;7595,816;393;3694,061;1456;1853,155;199,6;108,46
22;14/8/2021;7185,91;393;3673,146;712;1822,064;585,7;108,32
23;14/8/2021;6731,879;350;3401,612;382;1849,967;748,3;95,16
0;15/8/2021;6010,998;397,444;2924,377;50;1924,777;714,4;103,16
1;15/8/2021;5706,408;375;2393,154;50;2021,354;866,9;91,91
2;15/8/2021;5453,004;375;1920,9;50;2128,791;978,313;77
3;15/8/2021;5320,98;375;1692,643;50;2189,337;1014;83,8
4;15/8/2021;5248,137;375;1560,373;76;2222,764;1014;85,49
5;15/8/2021;5150,169;375;1444,101;76;2247,068;1008;83,8
6;15/8/2021;5290,303;375;1593,9;159;2394,703;767,7;91,93
7;15/8/2021;5774,446;418;1769,9;211;2867,546;508;104,92
8;15/8/2021;6297,462;375;1920,9;215;3506,662;279,9;91,9
9;15/8/2021;6587,98;375;1749,203;185;4046,577;232,2;85,49
10;15/8/2021;6941,18;375;1851,092;151;4375,088;189;86,81
11;15/8/2021;7183,001;375;1897,242;153;4555,559;202,2;86,81
12;15/8/2021;7199,99;375;1814,9;149;4596,49;264,6;85,9
13;15/8/2021;7090,455;375;1813,9;111;4510,955;279,6;84,03
14;15/8/2021;7026,831;375;2061,464;111;4290,367;189;85,49
15;15/8/2021;7356,723;375;2688,383;211;3900,34;182;89,22
16;15/8/2021;7369,24;375;2945,113;481;3401,127;167;95,44
17;15/8/2021;7466,398;418;3311,857;855;2714,541;167;104,06
18;15/8/2021;7255,997;418;3487,247;1153;2035,75;162;104,92
19;15/8/2021;7376,647;418;3578,96;1475;1708,687;196;105,14
20;15/8/2021;7456,409;418;3785,337;1478;1581,572;193,5;125,44
21;15/8/2021;7247,731;418;3851,303;1320;1463,428;195;132,63
22;15/8/2021;6762,95;418;3730,696;782;1371,654;460,6;113
23;15/8/2021;6330,139;418;3745,465;451;1354,374;361,3;109,93
0;16/8/2021;5916,273;375;3214,236;76;1339,337;911,7;91,93
1;16/8/2021;5731,075;375;2987,145;76;1389,63;903,3;83,91
2;16/8/2021;5700,538;375;2710,9;76;1448,738;1089,9;75,12
3;16/8/2021;5680,115;375;2660,9;76;1499,015;1069,2;75,05
4;16/8/2021;5659,749;375;2660,9;102;1540,049;981,8;79,94
5;16/8/2021;5660,314;375;2936,793;102;1577,121;669,4;83,91
6;16/8/2021;6119,84;375;3313,921;201;1740,719;489,2;93,7
7;16/8/2021;6830,424;418;3631,653;270;2199,771;311;104,94
8;16/8/2021;7468,187;418;3668,483;274;2826,704;281;104,99
9;16/8/2021;7852,531;380,753;3588,375;244;3390,403;249;103,16
10;16/8/2021;8141,297;375;3553,053;210;3724,244;279;101,5
11;16/8/2021;8321,599;375;3541,865;212;3880,734;312;101,5
12;16/8/2021;8401,326;418;3596,752;198;3889,574;299;104,95
13;16/8/2021;8365,087;418;3617,441;170;3778,246;381,4;104,99
14;16/8/2021;8235,332;418;3691,067;170;3525,465;430,8;113
15;16/8/2021;7916,268;418;3692,301;270;3106,667;429,3;112,48
16;16/8/2021;7768,388;418;3695,173;540;2504,515;610,7;113
17;16/8/2021;7698,088;418;3681,204;914;1723,984;960,9;115,82
18;16/8/2021;7506,861;418;3761,026;1317;1030,935;979,9;130,85
19;16/8/2021;7550,703;418;3786,533;1689;730,67;926,5;132,98
20;16/8/2021;7586,975;418;3831,823;1734;634,452;968,7;140,91
21;16/8/2021;7193,11;418;3751,887;1484;570,523;968,7;122,95
22;16/8/2021;6696,109;418;3789,622;841;524,487;1123;126,92
23;16/8/2021;6267,002;418;3767,01;510;505,992;1066;116,45
0;17/8/2021;5801,309;409,449;3656,388;114;473,472;1148;103,16
1;17/8/2021;5672,446;375;3535,776;114;507,67;1140;101,5
2;17/8/2021;5529,569;375;3321,871;114;552,698;1166;94,25
3;17/8/2021;5419,69;375;3197,056;114;583,634;1150;91,21
4;17/8/2021;5423,638;375;3164,376;140;592,262;1152;90,55
5;17/8/2021;5555,003;375;3325,465;140;591,238;1123,3;91,9
6;17/8/2021;5802,654;418;3842,396;170;723,658;648,6;107,95
7;17/8/2021;6509,242;498;3823,986;405;1170,656;611,6;113
8;17/8/2021;7173,518;569;3806,387;405;1739,831;653,3;113
9;17/8/2021;7668,015;569;3730,56;379;2241,755;747,7;104,96
10;17/8/2021;7955,8;569;3711,273;323;2588,127;764,4;104,92
11;17/8/2021;8247,141;569;3697,647;205;2784,394;991,1;104,97
12;17/8/2021;8424,481;569;3758,649;153;2862,832;1081;120,12
13;17/8/2021;8366,056;569;3743,494;167;2832,562;1054;118,58
14;17/8/2021;8195,899;569;3760,577;167;2651,182;1048,14;124,49
15;17/8/2021;7988,437;569;3785,612;172;2303,825;1158;132,24
16;17/8/2021;7849,652;599;3801,717;495,497;1793,438;1160;142,87
17;17/8/2021;7760,693;599;3823,784;708;1189,977;1439,932;148,9
18;17/8/2021;7607,567;619;3838,938;1123;709,119;1317,51;147
19;17/8/2021;7604,482;569;3803,852;1473;557,93;1200,7;125,38
20;17/8/2021;7632,821;573;3848,329;1461;529,492;1221;130,19
21;17/8/2021;7311,675;573;3774,843;1294;518,632;1151,2;114,59
22;17/8/2021;6840,364;643;3943,91;612,099;489,355;1152;142,37
23;17/8/2021;6528,275;643;3968,799;334,723;459,753;1122;142,37
0;18/8/2021;6264,012;803;3706,822;76;438,19;1240;105,02
1;18/8/2021;6098,589;760;3582,187;76;428,402;1252;99,96
2;18/8/2021;5846,207;706;3328,323;76;417,884;1318;91,38
3;18/8/2021;5693,726;706;3136,277;76;410,449;1365;89
4;18/8/2021;5678,968;706;3144,423;102;403,545;1323;89
5;18/8/2021;5822,112;760;3256,631;102;397,481;1306;90,23
6;18/8/2021;5938,394;803;3658,08;132;529,65;815,664;103,57
7;18/8/2021;6646,693;859;3760,829;367;987,964;671,9;110,23
8;18/8/2021;7326,136;859;3768,7;405;1559,636;733,8;113
9;18/8/2021;7807,582;859;3743,867;379;2065,915;759,8;111,73
10;18/8/2021;8216,323;859;3694,664;343;2427,759;891,9;107,39
11;18/8/2021;8475,68;859;3708,602;243;2631,978;1033,1;111,04
12;18/8/2021;8680,791;859;3720,424;179;2735,367;1187;115,7
13;18/8/2021;8692,86;859;3688,97;205;2712,89;1227;112,41
14;18/8/2021;8480,742;859;3675,839;205;2530,003;1210,9;113
15;18/8/2021;8278,406;859;3670,351;210;2190,804;1348,251;113,17
16;18/8/2021;8231,543;859;3722,231;499;1725,312;1426;118,2
17;18/8/2021;7976,571;859;3759,884;746;1152,687;1459;125,9
18;18/8/2021;7878,923;859;3796,965;1141;675,759;1406,199;130,33
19;18/8/2021;7978,767;859;3823,086;1523;514,936;1258,745;130,99
20;18/8/2021;7989,046;859;3850,646;1511;489,4;1279;132,32
21;18/8/2021;7504,927;859;3851,286;1294;452,641;1048;129,2
22;18/8/2021;7211,236;859;3959,916;659,99;444,33;1288;142,37
23;18/8/2021;6868,927;919;3787,949;351,203;449,775;1361;142,74
0;19/8/2021;6083,428;859;3422,856;76;492,451;1233,121;124,84
1;19/8/2021;5969,542;850,071;3179,548;76;598,923;1265;105,1
2;19/8/2021;5780,124;706;2934,608;76;762,516;1301;97,88
3;19/8/2021;5630,258;656;2641,566;76;972,692;1284;89
4;19/8/2021;5635,794;656;2438,732;102;1160,062;1279;86,42
5;19/8/2021;5742,083;710;2296,381;156;1293,702;1286;86,42
6;19/8/2021;6009,035;760;2764,929;186;1488,906;809,2;90,31
7;19/8/2021;6696,96;760;3081,172;371;1925,588;559,2;98,28
8;19/8/2021;7333,555;760;3164,657;371;2506,198;531,7;101,22
9;19/8/2021;7781,585;760;2994,884;383;3030,601;613,1;97,15
10;19/8/2021;8018,485;760;2876,911;347;3332,174;702,4;96,85
11;19/8/2021;8250,835;760;2969,386;193;3413,936;914,513;98,06
12;19/8/2021;8383,025;760;3163,128;191;3370,497;898,4;100,23
13;19/8/2021;8293,582;760;3096,57;205;3231,212;1000,8;97,19
14;19/8/2021;8119,464;760;3132,731;205;3000,633;1021,1;98,28
15;19/8/2021;7965,188;808,795;3296,969;209;2666,124;984,3;105,1
16;19/8/2021;8027,108;859;3388,028;641;2217,78;921,3;106,57
17;19/8/2021;7841,926;859;3426,741;901;1650,685;1004,5;113
18;19/8/2021;7768,075;859;3501,834;1206;1143,041;1058,2;121
19;19/8/2021;7816,822;859;3563,198;1476;974,224;944,4;130,46
20;19/8/2021;7853,986;859;3566,736;1466;982,05;980,2;128
21;19/8/2021;7438,027;859;3549,905;1306;979,122;744;121
22;19/8/2021;7020,277;859;3463,105;695;959,222;1043,95;107,54
23;19/8/2021;6421,983;803;3416,009;257;941,974;1004;104,19
0;20/8/2021;6162,67;706;3283,498;76;996,172;1101;99,35
1;20/8/2021;5932,17;706;2869,078;76;1104,092;1177;89,02
2;20/8/2021;5715,055;706;2470,251;76;1222,804;1240;89
3;20/8/2021;5554,676;656;2296,9;76;1300,776;1225;73,85
4;20/8/2021;5517,191;656;2317,9;102;1363,891;1077,4;74,37
5;20/8/2021;5567,708;656;2420,413;156;1427,395;907,9;87,58
6;20/8/2021;6013,637;706;2893,367;186;1573,67;654,6;94,97
7;20/8/2021;6666,523;749;3144,916;371;1996,207;405,4;105
8;20/8/2021;7315,851;805;3225,624;371;2539,727;374,5;107,8
9;20/8/2021;7648,666;749;3062,396;397;2972,67;467,6;103,83
10;20/8/2021;7836,096;706;2960,3;347;3244,996;577,8;99,35
11;20/8/2021;8024,173;706;2952,386;191;3404,187;770,6;94,77
12;20/8/2021;8091,665;706;3043,04;179;3451,325;712,3;95,13
13;20/8/2021;7952,448;706;3028,929;205;3395,419;617,1;94,58
14;20/8/2021;7771,989;706;3088,165;205;3216,324;556,5;94,59
15;20/8/2021;7650,708;706;3172,494;209;2882,514;680,7;99,35
16;20/8/2021;7574,13;706;3100,105;641;2396,625;730,4;95,21
17;20/8/2021;7714,19;805;3425,224;816;1806,166;861,8;108,64
18;20/8/2021;7688,642;805;3427,196;1206;1301,946;948,5;113
19;20/8/2021;7892,613;805;3467,953;1526;1111,96;981,7;117,01
20;20/8/2021;7895,394;805;3487,112;1516;1066,082;1021,2;119,06
21;20/8/2021;7396,058;805;3499,78;1306;1025,678;759,6;118,43
22;20/8/2021;6862,133;805;3460,458;613;1000,675;983;113,11
23;20/8/2021;6434,702;805;3499,678;257;1022,524;850,5;107,82
0;21/8/2021;5736,004;374;3043,735;280;1009,269;1029;120
1;21/8/2021;5484,134;350,963;2828,457;160;1101,714;1043;103,16
2;21/8/2021;5439,698;331;2734,395;60;1188,303;1126;94,17
3;21/8/2021;5307,389;306;2557,017;60;1260,372;1124;91,51
4;21/8/2021;5294,062;306;2436,9;86;1322,64;1142,522;89,04
5;21/8/2021;5281,74;306;2389,084;86;1385,256;1115,4;89,02
6;21/8/2021;5520,532;331;2674,039;170;1565,893;779,6;92,18
7;21/8/2021;6033,249;343,411;2868,857;255;2004,781;561,2;103,16
8;21/8/2021;6485,902;331;2829,714;255;2563,388;506,8;100,18
9;21/8/2021;6740,094;331;2632,503;229;3074,091;473,5;92,15
10;21/8/2021;6922,036;331;2400,544;195;3429,092;566,4;89,02
11;21/8/2021;7185,802;331;2403,893;165;3618,209;667,7;89,02
12;21/8/2021;7329,6;331;2531,186;119;3659,914;688,5;91,51
13;21/8/2021;7234,958;331;2411,267;121;3571,691;800;89,02
14;21/8/2021;7059,918;331;2460,456;121;3370,962;776,5;89,93
15;21/8/2021;6895,648;331;2726,492;126;3040,756;671,4;89,97
16;21/8/2021;6906,024;331;2937,62;625;2616,104;396,3;92,15
17;21/8/2021;6911,799;374;3191,886;800;2105,613;440,3;105,26
18;21/8/2021;6983,115;374;3253,097;1205;1656,618;494,4;112,51
19;21/8/2021;7156,715;374;3497,943;1376;1486,072;422,7;120
20;21/8/2021;7145,678;374;3485,086;1366;1490,092;430,5;120
21;21/8/2021;6776,439;374;3323,211;1376;1499,128;204,1;105,26
22;21/8/2021;6140,289;374;3319,076;593;1513,613;340,6;104,43
23;21/8/2021;5688,519;331;3077,702;351;1536,217;392,6;93,87
0;22/8/2021;5709,677;155;2667,9;280;1518,577;1088,2;98,2
1;22/8/2021;5464,932;171,078;2350,9;160;1604,954;1178;105,1
2;22/8/2021;5284,437;205;2093,194;60;1690,243;1236;107,86
3;22/8/2021;5235,465;155;2001,252;60;1782,213;1237;94,79
4;22/8/2021;5178,908;155;1816,537;86;1877,371;1244;91,82
5;22/8/2021;5075,457;155;1693,35;86;1957,107;1184;93,08
6;22/8/2021;5202,236;155;1710,282;170;2139,154;1027,8;93,08
7;22/8/2021;5565,066;155;1786,454;255;2636,312;732,3;94,79
8;22/8/2021;5985,732;155;1515,167;255;3305,265;755,3;91,82
9;22/8/2021;6358,569;155;1266,354;229;3885,915;822,3;87,7
10;22/8/2021;6654,839;155;1259,9;195;4263,239;781,7;85,42
11;22/8/2021;6759,009;155;1259,9;165;4450,709;728,4;82,68
12;22/8/2021;6779,084;155;1259,9;117;4476,484;770,7;85,19
13;22/8/2021;6606,261;155;1259,9;121;4383,261;687,1;76,57
14;22/8/2021;6442,661;155;1259,9;121;4174,261;732,5;85,2
15;22/8/2021;6343,274;155;1548,9;126;3838,474;674,9;90,44
16;22/8/2021;6343,766;155;2001,2;420;3335,766;431,8;91,82
17;22/8/2021;6337,6;155;2389,908;800;2708,692;284;93,08
18;22/8/2021;6621,561;155;2941,194;1205;2114,467;205,9;103,37
19;22/8/2021;6904,526;205;3091,166;1376;1835,86;396,5;124,66
20;22/8/2021;7069,587;205;3134,661;1366;1725,999;637,927;146
21;22/8/2021;6849,733;205;3122,272;1376;1622,461;524;136,1
22;22/8/2021;6378,085;205;3091,99;693;1568,395;819,7;129,63
23;22/8/2021;5980,946;205;3070,014;456;1577,532;672,4;113
0;23/8/2021;5571,013;375;2495,416;60;1681,997;958,6;90,42
1;23/8/2021;5315,844;375;2097,685;60;1803,259;979,9;81,52
2;23/8/2021;5304,542;375;1980,9;60;1928,742;959,9;65,06
3;23/8/2021;5229,298;350;1980,9;59;2008,298;831,1;62,71
4;23/8/2021;5279,473;350;1980,9;84;2063,273;801,3;64,96
5;23/8/2021;5377,651;350;2106,312;84;2100,539;736,8;81,52
6;23/8/2021;6119,167;375;2697,694;268;2255,473;523;96,48
7;23/8/2021;6818,553;418;2817,626;553;2737,127;292,8;106,37
8;23/8/2021;7498,587;418;2826,375;593;3381,212;280;109,48
9;23/8/2021;8017,711;418;2862,648;567;3919,063;251;103,35
10;23/8/2021;8221,059;375;2856,579;433;4253,48;303;101,4
11;23/8/2021;8455,497;375;2926,693;403;4422,804;328;97,77
12;23/8/2021;8389,764;418;2927,573;68;4460,491;515,7;103,38
13;23/8/2021;8274,749;418;2970,181;84;4371,568;431;103,35
